"","track_id","city_id","opening_trck","length"
"4930",8731,206,1880,5778
"4931",10377,48,0,245
"4932",9860,48,0,728
"4933",5163,82,0,70
"4934",4754,1,1903,4854
"4935",4750,247,2021,18865
"4936",3964,1,1885,46852
"4937",9861,48,0,97
"4938",5164,82,0,27
"4939",9849,48,0,1105
"4940",4682,106,2009,55890
"4941",5828,328,2010,36
"4942",9862,48,0,467
"4943",5604,286,1987,100
"4944",4700,114,1913,1413
"4945",5170,82,0,495
"4946",5169,82,0,31
"4947",10378,48,0,120
"4948",9863,48,0,292
"4949",5011,114,1922,6594
"4950",4704,114,1904,414
"4951",5172,82,0,293
"4952",5171,82,0,31
"4953",4709,114,1982,1009
"4954",9864,48,0,250
"4955",4710,114,1983,1458
"4956",10379,48,0,18
"4957",9865,48,0,32
"4958",5173,82,0,51
"4959",5174,82,0,51
"4960",5175,82,0,44
"4961",5176,82,0,45
"4962",5474,310,1994,413
"4963",5473,310,1994,201
"4964",5014,95,1971,1213
"4965",5012,114,1969,18803
"4966",9866,48,0,118
"4967",5013,95,1971,1482
"4968",5015,95,1971,178
"4969",8928,261,2014,3943
"4970",5016,82,0,447
"4971",5177,82,0,224
"4972",5178,82,0,83
"4973",5179,82,0,83
"4974",7611,110,0,1127
"4975",4705,114,1906,13160
"4976",5190,82,0,46
"4977",5026,82,0,140
"4978",4708,114,1982,1679
"4979",5191,82,0,43
"4980",5192,82,0,4
"4981",7612,110,0,326
"4982",5031,82,0,5
"4983",5030,82,0,38
"4984",5180,82,0,118
"4985",9867,48,0,31
"4986",5181,82,0,118
"4987",7613,110,0,31
"4988",4711,114,2010,11487
"4989",7614,110,0,35
"4990",1,1,1913,3334
"4991",5036,82,0,115
"4992",5035,82,0,68
"4993",5037,82,0,18
"4994",5605,286,1987,100
"4995",9868,48,0,118
"4996",5038,82,0,40
"4997",5182,82,0,16
"4998",8990,139,1883,1594
"4999",8988,139,1883,709
"5000",1799,114,1933,2202
"5001",7615,110,0,728
"5002",5606,286,1987,45
"5003",4751,1,1875,1859
"5004",4758,247,1996,4459
"5005",10381,48,0,18
"5006",4720,114,1904,1900
"5007",2,1,1914,3459
"5008",4721,114,1908,126
"5009",4,1,2013,1272
"5010",5039,82,0,180
"5011",4722,114,1920,483
"5012",4165,199,1966,4360
"5013",5088,82,0,1037
"5014",5183,82,0,16
"5015",3959,1,1865,13214
"5016",4726,1,1928,6159
"5017",4767,247,1982,3195
"5018",4762,247,1974,1694
"5019",9869,48,0,290
"5020",4761,247,1967,58594
"5021",4760,247,1967,1692
"5022",4766,247,1981,3195
"5023",5607,286,1987,56
"5024",4763,247,1981,1697
"5025",7616,110,0,41
"5026",4764,247,1982,1698
"5027",4759,247,1967,2859
"5028",7617,110,0,238
"5029",1080,106,1934,38703
"5030",7620,110,0,66
"5031",4765,247,1974,3195
"5032",7618,110,0,646
"5033",7619,110,0,57
"5034",9870,48,0,250
"5035",7621,110,0,100
"5036",9871,48,0,794
"5037",5476,310,1994,98
"5038",4730,1,1872,508
"5039",4737,1,1884,1678
"5040",4731,1,1865,4606
"5041",4734,1,1883,38306
"5042",4736,1,1872,11985
"5043",10382,48,0,2992
"5044",5497,310,1994,119
"5045",4735,1,1906,2210
"5046",4732,1,1872,1761
"5047",7622,110,0,224
"5048",5498,310,1994,152
"5049",4681,106,2009,43015
"5050",5472,310,1994,4193
"5051",7623,110,0,225
"5052",4699,114,1904,1245
"5053",4702,114,1915,431
"5054",4703,114,1915,142
"5055",7629,110,0,116
"5056",1077,106,1875,24040
"5057",7632,110,0,37
"5058",7625,110,0,109
"5059",9872,48,0,345
"5060",7626,110,0,62
"5061",7630,110,0,13
"5062",7627,110,0,818
"5063",7624,110,0,66
"5064",8525,308,2000,608
"5065",7628,110,0,136
"5066",8526,308,2000,66
"5067",7631,110,0,38
"5068",8989,139,1941,1229
"5069",8992,139,1914,2514
"5070",8993,139,1897,203
"5071",9058,139,1973,4251
"5072",9533,48,0,593
"5073",4713,114,2010,1226
"5074",7633,4,1986,408
"5075",5581,286,1987,2875
"5076",5829,328,2010,36
"5077",5836,328,2013,968
"5078",5574,286,1987,20
"5079",5591,286,1996,46
"5080",5579,286,1987,107
"5081",5580,286,1987,105
"5082",5592,286,1996,46
"5083",8995,139,1889,1184
"5084",8991,139,1883,1431
"5085",5625,286,1990,711
"5086",4741,114,1908,707
"5087",111,4,1977,3207
"5088",4742,114,1909,530
"5089",5626,286,1990,709
"5090",5838,328,2013,956
"5091",4743,114,1910,1804
"5092",8527,308,2000,614
"5093",5640,286,1999,402
"5094",4747,114,1913,640
"5095",9873,48,0,116
"5096",5992,102,0,341
"5097",5993,102,0,110
"5098",1949,114,1995,4683
"5099",4718,114,1909,819
"5100",4715,114,1904,1146
"5101",5631,286,1990,272
"5102",4716,114,1908,659
"5103",8528,308,2000,140
"5104",10383,48,0,718
"5105",4719,114,1910,788
"5106",5632,286,1990,272
"5107",5633,286,1990,628
"5108",4723,114,1931,1388
"5109",6039,102,0,1167
"5110",4724,114,1950,665
"5111",4725,114,1921,3201
"5112",8996,139,1889,722
"5113",8529,308,2000,69
"5114",6026,102,2016,286
"5115",9024,139,1906,424
"5116",9025,139,1975,2474
"5117",4714,114,2010,32262
"5118",1948,114,1991,12061
"5119",1802,114,1931,6024
"5120",1801,114,1931,2665
"5121",6015,102,2016,674
"5122",9874,48,0,179
"5123",4733,1,1883,9948
"5124",4738,1,1883,11660
"5125",4739,1,1872,230
"5126",5450,293,0,225
"5127",6410,255,2020,12302
"5128",5451,293,2012,225
"5129",6409,255,2020,8820
"5130",5454,293,2012,1680
"5131",7067,265,2014,53
"5132",6408,255,2018,6051
"5133",6416,255,2018,7379
"5134",6431,255,2021,14741
"5135",6418,255,2020,5842
"5136",8984,139,1912,603
"5137",6419,255,2021,4202
"5138",9026,139,1975,466
"5139",6417,255,2019,2056
"5140",3967,1,1865,77337
"5141",3931,1,1872,1720
"5142",5839,328,1994,348
"5143",4740,1,1872,19943
"5144",4727,1,1872,799
"5145",4748,114,1928,1171
"5146",4744,114,1911,474
"5147",5448,293,2012,5736
"5148",5475,310,1994,4204
"5149",9875,48,0,41
"5150",5019,82,0,322
"5151",5029,82,0,915
"5152",5020,82,0,234
"5153",5021,82,0,103
"5154",5022,82,0,3
"5155",5045,82,0,487
"5156",5027,82,0,38
"5157",5028,82,0,22
"5158",5023,82,0,236
"5159",5051,82,0,22
"5160",5185,82,0,203
"5161",5478,310,1994,41
"5162",8530,308,2000,1025
"5163",5184,82,0,212
"5164",5449,293,2012,5736
"5165",5194,82,0,621
"5166",5197,82,0,627
"5167",5193,82,0,38
"5168",5196,82,0,10
"5169",5195,82,0,2
"5170",9876,48,0,795
"5171",5479,310,1994,136
"5172",5491,310,1994,56
"5173",5480,310,0,13
"5174",5487,310,1994,61
"5175",8531,308,2000,142
"5176",5501,310,1994,210
"5177",5488,310,1994,32
"5178",5504,310,1994,1725
"5179",5489,310,1994,61
"5180",5502,310,1994,210
"5181",5490,310,1994,32
"5182",5503,310,1994,111
"5183",5505,310,1994,110
"5184",5492,310,1994,56
"5185",8532,308,2000,87
"5186",8534,308,2000,186
"5187",8533,308,2000,68
"5188",5452,293,2012,4703
"5189",10374,48,0,818
"5190",5481,310,1994,87
"5191",9877,48,0,42
"5192",5482,310,1994,19
"5193",10380,48,0,2993
"5194",8535,308,2000,509
"5195",5483,310,1994,107
"5196",5484,310,1994,87
"5197",9878,48,0,116
"5198",5506,310,1994,1722
"5199",5485,310,1994,108
"5200",10384,48,0,718
"5201",8536,308,2000,46
"5202",5486,310,1994,19
"5203",5634,286,1990,623
"5204",5611,286,1987,118
"5205",5493,310,1994,330
"5206",5842,328,2000,272
"5207",5494,310,1994,30
"5208",5495,310,1994,332
"5209",5843,328,2000,273
"5210",5496,310,1994,30
"5211",6329,77,0,14743
"5212",6412,255,2018,6238
"5213",5453,293,2012,6595
"5214",5457,293,2016,421
"5215",8537,308,2000,509
"5216",9879,48,0,345
"5217",4837,111,1979,1110
"5218",6040,102,0,29
"5219",5455,293,2012,1690
"5220",9114,139,1834,3890
"5221",5198,82,0,47
"5222",5199,82,0,70
"5223",5229,82,0,301
"5224",4842,111,1926,2137
"5225",4841,111,1926,1027
"5226",9115,139,1834,3743
"5227",5213,82,0,112
"5228",5214,82,0,87
"5229",4845,111,1932,202
"5230",5225,82,0,4
"5231",5215,82,0,701
"5232",6330,77,0,1400
"5233",5226,82,0,7
"5234",5216,82,0,62
"5235",5230,82,0,40
"5236",5499,310,1994,152
"5237",5456,293,2012,1891
"5238",5205,82,0,76
"5239",4847,111,1979,224
"5240",4848,247,1982,15373
"5241",8538,308,2000,191
"5242",5500,310,1994,119
"5243",5209,82,0,405
"5244",9880,48,0,108
"5245",5210,82,0,389
"5246",5635,286,2006,196
"5247",5255,82,0,21
"5248",5256,82,0,32
"5249",4833,111,1939,9890
"5250",9881,48,0,70
"5251",5206,82,0,270
"5252",5458,310,1997,67
"5253",5211,82,0,483
"5254",5207,82,0,282
"5255",5208,82,0,53
"5256",5217,82,0,19
"5257",5212,82,0,555
"5258",5218,82,0,597
"5259",4827,111,1886,14130
"5260",8539,308,2000,49
"5261",5459,310,1997,68
"5262",5221,82,0,541
"5263",4964,114,1955,1833
"5264",5219,82,0,17
"5265",9116,139,1834,2310
"5266",6041,102,0,602
"5267",5220,82,0,62
"5268",5222,82,0,78
"5269",4826,111,1885,9768
"5270",9882,48,0,37
"5271",4965,114,1991,4010
"5272",5251,82,0,352
"5273",5477,310,1994,147
"5274",5224,82,0,452
"5275",5223,82,0,57
"5276",4831,111,1884,7600
"5277",4838,111,1979,5511
"5278",4844,111,1932,1596
"5279",4849,247,1974,2562
"5280",4850,247,1981,2562
"5281",6413,255,2020,7465
"5282",4851,247,1974,93331
"5283",4966,114,1995,1515
"5284",5235,82,0,333
"5285",5231,82,0,125
"5286",5508,310,1994,210
"5287",5232,82,0,40
"5288",5507,310,1994,210
"5289",8540,308,2000,469
"5290",5233,82,0,113
"5291",5636,286,2007,251
"5292",5234,82,0,286
"5293",4852,247,1981,43061
"5294",4907,264,2013,6763
"5295",4853,247,1982,46667
"5296",6333,77,1916,1332
"5297",6420,255,2017,5394
"5298",6424,255,2019,4064
"5299",4856,111,1997,4083
"5300",1643,114,1923,819
"5301",4913,114,1927,818
"5302",4908,114,1911,1042
"5303",4909,114,1912,834
"5304",5236,82,0,417
"5305",4967,114,1999,1608
"5306",5844,328,2000,330
"5307",5512,114,1990,1060
"5308",4914,114,1927,8202
"5309",6425,255,2020,1432
"5310",4858,111,2000,3085
"5311",5845,328,2000,287
"5312",4910,114,1929,2770
"5313",4985,114,1897,19923
"5314",5237,82,0,385
"5315",4968,114,1926,1147
"5316",5238,82,0,19
"5317",4970,114,1992,4230
"5318",5846,328,2000,80
"5319",4971,114,1995,6692
"5320",9883,48,0,726
"5321",6428,255,2017,2953
"5322",4973,114,1912,16108
"5323",4972,114,1912,15048
"5324",4975,114,1915,23937
"5325",4911,114,1949,902
"5326",4912,114,1939,1816
"5327",1407,114,1991,1474
"5328",4976,114,1916,8922
"5329",5241,82,0,13
"5330",5242,82,0,13
"5331",6429,255,2016,2230
"5332",5847,328,2000,79
"5333",4877,111,1887,10851
"5334",4887,114,1911,1692
"5335",6335,114,1905,654
"5336",4889,114,1921,6754
"5337",4888,114,1912,861
"5338",6430,255,2017,9312
"5339",4882,114,1908,993
"5340",4915,114,1926,10026
"5341",4883,114,1909,1182
"5342",4884,114,1910,199
"5343",4885,114,1921,278
"5344",4859,111,2014,5638
"5345",4870,247,1982,11827
"5346",4866,247,1967,2240
"5347",4871,247,1967,19633
"5348",4867,247,1978,2239
"5349",6336,114,1904,1361
"5350",4886,114,1908,1126
"5351",4869,247,1967,11827
"5352",1644,114,2000,1220
"5353",1645,114,2000,526
"5354",7301,300,2006,27
"5355",4864,114,1921,1372
"5356",1548,4,2025,25602
"5357",4861,114,1917,3250
"5358",4865,114,1924,474
"5359",4862,114,1921,896
"5360",4863,114,1922,636
"5361",5575,286,1990,1438
"5362",7635,4,1910,2846
"5363",4868,247,1982,2239
"5364",7636,91,1961,3147
"5365",6337,114,1905,1818
"5366",9650,48,0,14
"5367",4872,247,1978,31409
"5368",4918,114,1926,1747
"5369",4917,114,1926,2817
"5370",4873,247,2016,8186
"5371",7637,91,1964,3800
"5372",5848,328,2000,214
"5373",4919,114,1928,1806
"5374",4969,114,1927,2931
"5375",5849,328,2000,216
"5376",5891,328,2000,856
"5377",6338,114,1911,1322
"5378",7638,91,1967,1449
"5379",1672,114,1914,28648
"5380",1560,114,1872,26486
"5381",1691,114,1932,17185
"5382",4921,114,1963,2721
"5383",4920,114,1942,4507
"5384",4988,114,1927,6361
"5385",4874,247,1982,31982
"5386",4875,247,2008,2980
"5387",5515,152,2010,16690
"5388",5518,152,2010,10133
"5389",5893,328,0,29
"5390",5892,328,0,35
"5391",6339,114,1927,1902
"5392",7302,300,2006,118
"5393",7639,91,1968,2192
"5394",7303,300,2006,384
"5395",7640,91,1969,1701
"5396",9884,48,0,733
"5397",5524,152,1996,1595
"5398",5523,152,1996,5746
"5399",5576,286,1987,732
"5400",6340,114,1928,280
"5401",7305,300,2006,766
"5402",6344,114,1928,1667
"5403",6341,114,1912,1818
"5404",6358,114,1930,462
"5405",7304,300,2006,384
"5406",6343,114,1928,585
"5407",6361,114,1914,2060
"5408",7306,300,2006,219
"5409",6349,114,1928,1129
"5410",6347,114,1913,402
"5411",6342,114,1913,675
"5412",6355,114,1928,2072
"5413",7641,91,1985,3164
"5414",7642,91,1997,2396
"5415",8354,256,0,16
"5416",7643,91,1972,2823
"5417",8357,256,0,251
"5418",8355,256,0,16
"5419",7644,91,1967,3552
"5420",7645,91,1968,3838
"5421",8352,256,0,5030
"5422",8359,256,0,209
"5423",8353,256,0,183
"5424",8358,256,0,587
"5425",8356,256,0,182
"5426",9885,48,0,37
"5427",5462,310,1997,4416
"5428",5894,328,2000,31
"5429",6345,114,1929,709
"5430",1095,106,999999,6936
"5431",6346,114,1913,1609
"5432",1563,114,1883,14466
"5433",4890,114,1921,403
"5434",4991,114,1911,7952
"5435",4891,114,1956,598
"5436",4922,114,1966,4003
"5437",5244,82,0,709
"5438",4923,114,1975,2211
"5439",5243,82,0,713
"5440",5245,82,0,253
"5441",5247,82,0,39
"5442",5249,82,0,618
"5443",5248,82,0,49
"5444",5246,82,0,80
"5445",7307,300,2006,215
"5446",5250,82,0,619
"5447",7392,300,2012,175
"5448",6350,106,NA,2738
"5449",5040,82,0,1712
"5450",5042,82,0,40
"5451",4897,147,1926,5099
"5452",5041,82,0,674
"5453",4898,147,1926,5648
"5454",4924,114,1988,7982
"5455",6352,114,1928,399
"5456",5253,82,0,261
"5457",5252,82,0,358
"5458",6370,114,1924,1573
"5459",6362,114,1911,3023
"5460",4936,91,1938,495
"5461",9886,48,0,146
"5462",4880,111,0,21885
"5463",2330,106,2010,13682
"5464",5850,328,2000,1459
"5465",9887,48,0,50
"5466",5851,328,2000,67
"5467",5852,328,2000,67
"5468",7647,206,1873,403
"5469",7659,206,1881,7504
"5470",7655,206,1872,625
"5471",9888,48,0,428
"5472",7649,206,1876,1518
"5473",7654,206,1918,950
"5474",7648,206,1875,641
"5475",7652,206,1918,1849
"5476",7651,206,1879,7851
"5477",7646,206,1868,4518
"5478",4974,114,1896,22237
"5479",5002,114,1914,12530
"5480",4977,114,1917,6786
"5481",4978,114,1918,11267
"5482",5853,328,2000,83
"5483",4980,114,1919,3845
"5484",4993,114,1926,4216
"5485",4996,114,1933,6343
"5486",7660,206,1881,439
"5487",5463,310,1994,2197
"5488",4989,114,1929,16035
"5489",5520,152,2014,8441
"5490",4990,114,1900,6442
"5491",5854,328,2000,90
"5492",9889,48,0,49
"5493",5521,152,2009,6
"5494",7069,265,2014,135
"5495",5522,152,2009,1168
"5496",7662,206,1878,0
"5497",4982,114,1922,9232
"5498",4981,114,1921,16297
"5499",4994,114,1928,9253
"5500",5005,114,1898,14516
"5501",4984,114,1925,3388
"5502",5855,328,2000,19
"5503",4987,114,1913,13683
"5504",5003,114,1917,3405
"5505",4992,114,1925,25607
"5506",5704,286,2015,3364
"5507",4997,114,1934,4578
"5508",5705,286,2012,106
"5509",7666,206,1878,1974
"5510",9890,48,0,430
"5511",7664,206,1877,405
"5512",5714,114,1929,3527
"5513",5717,114,1928,1360
"5514",7665,206,1877,181
"5515",5009,114,1897,43581
"5516",5464,310,1994,2192
"5517",5519,152,2012,14858
"5518",5718,114,1910,1023
"5519",5017,82,0,2336
"5520",5018,82,0,3
"5521",9891,48,0,979
"5522",5047,82,0,38
"5523",5046,82,0,39
"5524",5049,82,0,25
"5525",5048,82,0,21
"5526",5050,82,0,625
"5527",7671,206,1878,7073
"5528",7675,206,1891,1029
"5529",7674,206,1888,1269
"5530",5024,82,0,1933
"5531",5025,82,0,2875
"5532",9892,48,0,979
"5533",5033,82,0,34
"5534",5034,82,0,50
"5535",5032,82,0,265
"5536",5856,328,2000,9
"5537",5857,328,2000,20
"5538",5043,82,0,1711
"5539",5708,114,1985,9474
"5540",5044,82,0,1213
"5541",9893,48,0,112
"5542",5577,286,1990,1435
"5543",5719,114,1911,3912
"5544",5527,206,1917,401
"5545",5858,328,2000,9
"5546",7676,206,1901,1738
"5547",5062,82,0,3020
"5548",5064,82,0,1819
"5549",5074,82,0,43
"5550",5073,82,0,68
"5551",5530,206,1918,271
"5552",5072,82,0,42
"5553",9894,48,0,147
"5554",7670,206,1878,616
"5555",5710,114,1985,5565
"5556",5075,82,0,41
"5557",7673,206,1887,1625
"5558",7668,206,1878,3901
"5559",5063,82,0,3154
"5560",7677,206,1920,3033
"5561",5107,82,0,568
"5562",5265,82,0,4
"5563",5101,82,0,631
"5564",5066,82,0,21
"5565",5102,82,0,99
"5566",5091,82,0,30
"5567",5065,82,0,264
"5568",5092,82,0,25
"5569",5254,82,0,248
"5570",5274,82,0,98
"5571",5083,82,0,2464
"5572",5531,114,1925,1843
"5573",5078,82,0,3674
"5574",5084,82,0,913
"5575",5095,82,0,453
"5576",5103,82,0,161
"5577",5096,82,0,46
"5578",5097,82,0,218
"5579",5264,82,0,27
"5580",5079,82,0,3675
"5581",5085,82,0,1111
"5582",5086,82,0,65
"5583",5266,82,0,5
"5584",5087,82,0,8
"5585",5268,82,0,31
"5586",5267,82,0,19
"5587",5532,114,1934,5554
"5588",5711,114,1985,10673
"5589",5716,114,1930,2257
"5590",8360,256,0,208
"5591",5282,82,0,80
"5592",5089,82,0,3959
"5593",5281,82,0,36
"5594",5269,82,0,6
"5595",5533,114,1951,2535
"5596",5578,286,1987,727
"5597",131,4,2000,2625
"5598",636,4,1863,2450
"5599",5712,114,1943,3998
"5600",5283,82,0,90
"5601",9895,48,0,117
"5602",5090,82,0,4014
"5603",5100,82,0,192
"5604",173,4,1903,5428
"5605",5093,82,0,186
"5606",5276,82,0,182
"5607",5094,82,0,517
"5608",5275,82,0,181
"5609",5586,286,1987,318
"5610",5601,286,1997,14
"5611",5277,82,0,104
"5612",7680,4,1929,2578
"5613",5278,82,0,104
"5614",5651,286,2006,1358
"5615",5098,82,0,2876
"5616",9896,48,0,46
"5617",5279,82,0,523
"5618",5664,286,2006,51
"5619",5280,82,0,527
"5620",137,4,2019,9333
"5621",9897,48,0,376
"5622",5099,82,0,2757
"5623",5534,280,2006,5147
"5624",5535,280,2006,257
"5625",7681,4,1893,5977
"5626",5536,280,2006,52
"5627",7683,4,1908,7189
"5628",7682,4,1907,7263
"5629",5104,82,0,728
"5630",5286,82,0,830
"5631",5124,82,0,521
"5632",5126,82,0,941
"5633",5125,82,0,420
"5634",9898,48,0,46
"5635",5127,82,0,387
"5636",7685,91,1974,3025
"5637",7684,206,1878,327
"5638",7686,91,1977,5344
"5639",5106,82,0,1053
"5640",5109,82,0,140
"5641",9899,48,0,377
"5642",5656,286,2014,1675
"5643",5110,82,0,892
"5644",5639,286,2006,226
"5645",5111,82,0,140
"5646",5657,286,2001,447
"5647",5119,82,0,1790
"5648",5537,280,2006,5149
"5649",5538,280,2006,52
"5650",9534,48,0,309
"5651",5540,280,2013,45
"5652",5539,280,2006,247
"5653",9117,139,1834,5852
"5654",5665,286,2006,27
"5655",5120,82,0,1790
"5656",5136,82,0,39
"5657",5121,82,0,52
"5658",5541,280,2013,1594
"5659",5122,82,0,32
"5660",5287,82,0,1635
"5661",9118,139,1834,2907
"5662",5123,82,0,5
"5663",5666,286,2006,28
"5664",1096,106,2018,8866
"5665",5902,328,2010,77
"5666",5542,280,2013,1538
"5667",5134,82,0,4574
"5668",5658,286,2001,444
"5669",5554,280,2006,528
"5670",5555,280,2006,529
"5671",5903,328,2000,1052
"5672",7688,91,1980,5239
"5673",7689,91,1983,1866
"5674",5135,82,0,4538
"5675",5144,82,0,326
"5676",5152,82,0,516
"5677",5154,82,0,78
"5678",7690,91,1969,3479
"5679",5153,82,0,54
"5680",5543,280,2006,104
"5681",9900,48,0,1575
"5682",7692,91,1969,3566
"5683",5544,280,2006,217
"5684",7691,206,1880,597
"5685",5545,280,2006,217
"5686",5150,82,0,1463
"5687",5139,82,0,21
"5688",5149,82,0,202
"5689",5148,82,0,202
"5690",5546,280,2006,104
"5691",5556,280,2006,1409
"5692",5140,82,0,80
"5693",5141,82,0,59
"5694",5138,82,0,4500
"5695",7694,91,1981,3155
"5696",5549,280,2006,583
"5697",7316,300,2012,130
"5698",7317,300,2012,169
"5699",7318,300,2012,236
"5700",5165,82,0,3822
"5701",5166,82,0,12
"5702",5288,82,0,828
"5703",9901,48,0,765
"5704",5289,82,0,1627
"5705",5904,328,2000,29
"5706",5669,286,2006,66
"5707",7083,265,0,48
"5708",5905,328,2000,28
"5709",7091,265,2011,44
"5710",5167,82,0,3816
"5711",5547,280,2006,1990
"5712",5168,82,0,17
"5713",5558,280,2007,705
"5714",5548,280,2006,1202
"5715",7695,91,1969,7053
"5716",9902,48,0,673
"5717",7319,300,2012,235
"5718",5186,82,0,1403
"5719",5291,82,0,31
"5720",5293,82,0,48
"5721",5290,82,0,54
"5722",5292,82,0,38
"5723",5294,82,0,39
"5724",5550,280,2006,464
"5725",7696,91,1993,1504
"5726",5551,280,2006,177
"5727",7699,206,1886,1392
"5728",7702,206,1912,2879
"5729",7698,206,1886,699
"5730",7697,206,1886,434
"5731",7701,206,1912,6499
"5732",5203,82,0,336
"5733",5201,82,0,281
"5734",5189,82,0,21
"5735",5188,82,0,21
"5736",5187,82,0,1406
"5737",5240,82,0,135
"5738",5200,82,0,278
"5739",5227,82,0,497
"5740",5202,82,0,158
"5741",5239,82,0,49
"5742",5204,82,0,300
"5743",5228,82,0,595
"5744",5552,280,2006,459
"5745",5553,280,2006,20
"5746",5258,82,0,2035
"5747",5297,82,0,1162
"5748",5304,82,0,157
"5749",9903,48,0,1136
"5750",7705,206,1848,2919
"5751",5298,82,0,42
"5752",5296,82,0,37
"5753",5295,82,0,1376
"5754",5299,82,0,57
"5755",5300,82,0,56
"5756",5301,82,0,43
"5757",7706,206,1848,2747
"5758",7703,206,1912,2290
"5759",5257,82,0,4465
"5760",5262,82,0,292
"5761",5260,82,0,7
"5762",5302,82,0,999
"5763",5263,82,0,91
"5764",5261,82,0,295
"5765",5305,82,0,133
"5766",5911,328,2000,62
"5767",5306,82,0,116
"5768",5259,82,0,2408
"5769",5557,280,2006,643
"5770",5270,82,0,828
"5771",5668,286,2006,155
"5772",5667,286,2006,161
"5773",5271,82,0,726
"5774",5663,286,2006,1953
"5775",5272,82,0,28
"5776",5273,82,0,28
"5777",5284,82,0,4089
"5778",5559,280,2007,219
"5779",5659,286,2014,1679
"5780",5560,280,2007,202
"5781",9904,48,0,1634
"5782",5671,286,2006,391
"5783",5660,286,2014,92
"5784",5679,286,2007,1641
"5785",5670,286,2006,392
"5786",5561,280,2007,2597
"5787",5285,82,0,4050
"5788",5562,280,2007,277
"5789",7709,206,1912,15038
"5790",5564,280,2007,234
"5791",5565,280,0,29
"5792",7710,206,1912,6514
"5793",5566,280,0,28
"5794",9905,48,0,770
"5795",5303,82,0,1144
"5796",5311,82,0,281
"5797",5563,280,2007,2392
"5798",5312,82,0,106
"5799",5313,82,0,107
"5800",7712,206,1873,12118
"5801",5314,82,0,97
"5802",5315,82,0,97
"5803",7713,206,1872,6571
"5804",7711,206,1912,607
"5805",5567,280,2007,16
"5806",5331,307,2013,151
"5807",5918,328,2000,418
"5808",5332,307,2013,915
"5809",5571,280,2007,116
"5810",5568,280,2007,779
"5811",5333,307,2013,856
"5812",5728,114,1964,6722
"5813",5912,328,2000,61
"5814",5569,280,2007,16
"5815",9678,48,0,374
"5816",5570,280,2007,333
"5817",5924,328,2008,129
"5818",5324,307,2013,5011
"5819",9906,48,0,1119
"5820",5917,328,2000,428
"5821",5743,64,0,48
"5822",5730,14,0,5215
"5823",5745,64,0,108
"5824",5742,64,2014,202
"5825",5744,64,0,97
"5826",5919,328,0,307
"5827",5325,307,2013,5002
"5828",5572,286,1987,1467
"5829",7717,206,1880,6104
"5830",5731,14,0,8408
"5831",5920,328,0,301
"5832",5582,286,1987,2869
"5833",5583,286,1987,94
"5834",5732,64,0,165
"5835",5584,286,1987,94
"5836",7718,206,1880,6007
"5837",5585,286,1987,240
"5838",5733,64,0,109
"5839",7719,206,1917,2558
"5840",5734,64,0,546
"5841",9907,48,0,626
"5842",7724,206,1925,625
"5843",7720,206,1917,3941
"5844",7722,206,1917,6861
"5845",10386,48,0,986
"5846",5618,286,1987,2536
"5847",5673,286,2006,2354
"5848",5735,64,0,456
"5849",5672,286,2006,2359
"5850",5736,64,0,5
"5851",5921,328,2008,52
"5852",7725,206,1928,2349
"5853",5737,64,0,6
"5854",5922,328,2008,401
"5855",5738,64,0,51
"5856",5619,286,1987,2533
"5857",5650,286,0,57
"5858",5696,286,2014,2119
"5859",5621,286,1987,55
"5860",5620,286,1987,176
"5861",5622,286,1987,176
"5862",5739,64,0,491
"5863",5701,286,2015,19
"5864",5681,286,2006,14
"5865",5682,286,2006,19
"5866",5707,114,1928,1426
"5867",7726,206,1915,2305
"5868",5573,286,1987,1346
"5869",5628,286,1990,220
"5870",5627,286,1990,219
"5871",5630,286,1990,15
"5872",5629,286,1990,15
"5873",7730,206,2015,1747
"5874",7727,206,1916,2013
"5875",10387,48,0,16
"5876",7732,206,1918,749
"5877",7735,206,1918,2720
"5878",7737,206,1904,3997
"5879",7734,206,1917,6151
"5880",7728,206,1926,311
"5881",7729,206,1927,559
"5882",7736,206,1904,814
"5883",5646,286,2006,346
"5884",5645,286,2006,514
"5885",5929,328,2008,22
"5886",5644,286,1990,1045
"5887",7739,206,1904,188
"5888",5700,286,2015,763
"5889",5740,64,0,7
"5890",5741,64,0,8
"5891",5923,328,2008,405
"5892",5927,328,2008,545
"5893",7738,206,1917,521
"5894",5928,328,2008,22
"5895",5934,328,2008,485
"5896",5661,286,2006,1949
"5897",5687,286,2014,2766
"5898",5677,286,2006,544
"5899",5676,286,2006,635
"5900",9909,48,0,232
"5901",7740,206,1905,2649
"5902",5702,286,2015,3362
"5903",5688,286,2014,101
"5904",10388,48,0,984
"5905",5932,328,2008,50
"5906",5674,286,2006,2175
"5907",5703,286,2015,19
"5908",5675,286,2006,1544
"5909",5697,286,2015,760
"5910",5746,64,0,87
"5911",5698,286,2015,27
"5912",5699,286,2015,27
"5913",7742,206,1968,550
"5914",5747,64,0,37
"5915",9910,48,0,133
"5916",5748,64,0,40
"5917",7745,206,1917,6649
"5918",7743,206,1904,4323
"5919",5680,286,2006,561
"5920",8361,256,0,3944
"5921",5678,286,2007,1622
"5922",7746,206,1920,645
"5923",5683,286,2007,79
"5924",5647,286,1990,1054
"5925",5686,286,2014,2765
"5926",5684,286,2007,24
"5927",7747,206,1941,6325
